"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 28 02:49:53 GMT 2022","Mon Mar 28 02:49:56 GMT 2022","2943","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifySchemaOfResponseWhenUpdatingUser","verifySchemaOfResponseWhenUpdatingUser",""
"passed","Mon Mar 28 02:49:50 GMT 2022","Mon Mar 28 02:49:53 GMT 2022","2697","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifySchemaOfResponseWhenGettingUser","verifySchemaOfResponseWhenGettingUser",""
"passed","Mon Mar 28 02:49:57 GMT 2022","Mon Mar 28 02:49:59 GMT 2022","1835","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenIGetUser","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenIGetUser",""
"passed","Mon Mar 28 02:49:59 GMT 2022","Mon Mar 28 02:49:59 GMT 2022","1","Command line suite","Command line test","tests.contacts.ContactsTest","tests.contacts.ContactsTest","testTest","testTest",""
"passed","Mon Mar 28 02:49:45 GMT 2022","Mon Mar 28 02:49:49 GMT 2022","3143","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyLoginResponseSchema","verifyLoginResponseSchema",""
"passed","Mon Mar 28 02:49:49 GMT 2022","Mon Mar 28 02:49:50 GMT 2022","1657","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifySchemaOfResponseWhenCreatingValidUser","verifySchemaOfResponseWhenCreatingValidUser",""
"failed","Mon Mar 28 02:49:37 GMT 2022","Mon Mar 28 02:49:45 GMT 2022","7916","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyDeleteUserResponseStatusCode","verifyDeleteUserResponseStatusCode",""
"passed","Mon Mar 28 02:49:56 GMT 2022","Mon Mar 28 02:49:57 GMT 2022","1225","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenICreateUser","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenICreateUser",""
