"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 05 04:47:51 GMT 2022","Tue Apr 05 04:47:54 GMT 2022","2982","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyLoginResponseSchema","verifyLoginResponseSchema",""
"passed","Tue Apr 05 04:48:01 GMT 2022","Tue Apr 05 04:48:03 GMT 2022","1328","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenICreateUser","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenICreateUser",""
"passed","Tue Apr 05 04:48:03 GMT 2022","Tue Apr 05 04:48:05 GMT 2022","2138","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenIGetUser","verifyThatTheUserDataIsReturnedSuccessfullyAndNotEmptyWhenIGetUser",""
"passed","Tue Apr 05 04:47:56 GMT 2022","Tue Apr 05 04:47:58 GMT 2022","2781","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifySchemaOfResponseWhenGettingUser","verifySchemaOfResponseWhenGettingUser",""
"passed","Tue Apr 05 04:47:58 GMT 2022","Tue Apr 05 04:48:01 GMT 2022","2922","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifySchemaOfResponseWhenUpdatingUser","verifySchemaOfResponseWhenUpdatingUser",""
"failed","Tue Apr 05 04:47:46 GMT 2022","Tue Apr 05 04:47:51 GMT 2022","5076","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifyDeleteUserResponseStatusCode","verifyDeleteUserResponseStatusCode",""
"passed","Tue Apr 05 04:47:46 GMT 2022","Tue Apr 05 04:47:46 GMT 2022","5","Command line suite","Command line test","tests.contacts.ContactsTest","tests.contacts.ContactsTest","testTest","testTest",""
"passed","Tue Apr 05 04:47:54 GMT 2022","Tue Apr 05 04:47:56 GMT 2022","2008","Command line suite","Command line test","tests.users.UsersTest","tests.users.UsersTest","verifySchemaOfResponseWhenCreatingValidUser","verifySchemaOfResponseWhenCreatingValidUser",""
